0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.11478682,0.46030834,0.21949519,-0.24765374,0.031950004,-0.1909738,-0.06563236,-0.2811745,0.15928921,0.031458195,-0.080672264,0.07333558,0.07988642,0.24092306,0.2663721,0.20263642,-0.21410228,-0.020690445,0.38320422,-0.16284919,-0.23121555,0.20433545,0.44238138,-0.3492864,0.07390098,-0.21673326,0.2820549,0.32446468,0.12557094,-0.07019967,-0.24314247,0.33756405,0.28873694,0.060474522,-0.3608464,0.2714193,0.3304441,-0.07730296,-0.18555972,-0.20848058,0.20993821,0.21387377,0.23695989,0.07063859,-0.3529082,-0.117939286,-0.33976582,-0.10127149,-0.33202338,0.3192858,-0.30109286,0.016362397,-0.17642625,0.040640656,0.25328112,-0.36471534,0.45918915,0.2199176,0.17332652,-0.24331768,0.10810177,-0.21685697,0.26808226,-0.22153628,-0.23999211,-0.39718166,-0.010143445,-0.08610163,0.039808333,0.09040918,-0.041005824,0.17849769,-0.24692576,0.096328795,-0.07046077,0.0862796,-0.061038148,0.17083694,-0.1437546,-0.3096347,-0.12072337,0.0076234047,-0.2837302,-0.33349904,0.3654949,0.10515273,-0.37852228,-0.06005215,-0.41275737,0.08543209,0.2996666,-0.0103326375,0.4637622,0.28143993,0.16725129,0.058206838,0.14496802,-0.1812321,0.22977556,-0.17856203
0.30786923,-0.012703547,0.015609509,-0.23879458,0.18588677,0.111628845,0.028917471,0.06343689,0.022078076,0.04358901,-0.24641627,0.053558454,0.105133295,0.09733412,-0.20912606,0.19451992,-0.33150762,-0.285781,-0.03253359,0.043228917,-0.15759082,0.09181234,0.101392835,-0.039076477,0.010576421,-0.035348043,0.17427689,0.13370284,0.050434336,-0.053091243,-0.18717968,-0.17089157,0.0053411657,-0.20418653,0.049304266,-0.13540821,-0.079203464,-0.26579356,-0.17127095,-0.027920144,-0.10447438,-0.070337966,-0.01657046,0.22751907,0.045841187,0.10609841,0.20668541,-0.33489603,0.25295225,-0.219496,-0.2610106,-0.12999019,0.2714461,0.052171484,0.046732843,0.058937605,-0.39153618,-0.19623797,0.034892064,-0.27851194,0.020445012,-0.29677916,0.03794668,-0.0025577769,0.20547163,0.08936542,-0.3530352,-0.3194433,0.02897824,-0.04298243,-0.20144048,0.29847023,-0.0015925408,0.3044107,-0.30528247,-0.07299638,-0.25792852,0.12792236,-0.26952946,-0.015722034,-0.052295607,0.19057448,-0.22451848,0.17899568,0.027005274,-0.3011182,0.36611205,0.043080445,0.06368001,-0.1927474,0.3285612,-0.21652542,-0.0705441,0.25373042,-0.14220369,-0.33795977,0.17015733,0.07090025,0.27223933,0.19272928
0.19191043,-0.0749654,0.25856423,-0.20399731,-0.034578387,-0.12541091,-0.1828912,-0.12445403,-0.11761131,-0.38847533,-0.30177465,0.28435692,0.17229436,0.41385213,-0.15590324,0.043686863,-0.21085753,0.04088132,0.07410995,-0.22545004,-0.16348733,-0.17832948,0.49816278,-0.13771646,0.28599018,-0.3101653,0.05101386,0.19022171,0.14755906,-0.123370185,-0.23192699,0.06102552,-0.17404367,-0.005400292,0.042261593,0.34412098,-0.26518303,-0.4129888,0.16130722,0.14610326,-0.106175825,0.32499665,-0.014200967,-0.10772859,-0.082518935,0.035816666,-0.07316849,-0.35653546,0.20029445,0.094530545,-0.14134766,0.08560514,0.17699154,-0.17308187,0.18906134,0.07015609,-0.07066817,0.11287872,-0.055009678,-0.18964145,0.22569026,-0.3078395,-0.033821497,-0.27229518,0.07703582,0.014857811,-0.20728055,-0.2012629,0.2195031,-0.10884986,-0.30696324,0.09492497,-0.027382584,0.32093585,-0.20305063,-0.11380176,0.022603387,0.24427518,0.037536662,0.015063801,-0.30515137,-0.053253606,-0.13916564,-0.16931085,-0.009658549,-0.00664469,-0.03704588,0.1654685,-0.028770663,-0.047640923,0.23435998,-0.020857774,-0.021541245,-0.031124854,0.13255139,-0.33048314,0.3366217,-0.21019706,0.1438921,-0.3710024
0.07608379,0.095402606,0.016806388,0.05378067,0.036968235,-0.11606416,0.0080419695,-0.2760017,0.015615253,0.025519459,-0.39737135,-0.10663089,0.3362489,0.08137433,-0.20557356,0.19205624,0.06186522,0.018601539,0.35746422,0.091244884,-0.175964,-0.00091009727,0.2681851,-0.25403163,0.21404769,-0.20490964,0.4586279,0.38445568,0.04606705,0.13664916,-0.15375116,0.00027090422,0.11721014,-0.01693023,0.007518282,0.2997803,0.028013011,-0.14842282,-0.102287926,-0.11770456,-0.10353534,0.12668256,0.058132235,0.08337289,-0.12493031,-0.06680256,0.07755156,-0.34530872,-0.018169716,-0.25476748,-0.27245384,-0.12946287,-0.0801884,0.11548968,0.2799571,-0.09500611,-0.018443063,0.3879554,-0.12760913,-0.33203208,0.19351579,-0.23847522,0.24165832,-0.17048864,-0.093898736,0.01472973,-0.24805793,-0.33563796,-0.22944647,-0.1845085,0.078326344,0.22684239,-0.037581682,0.1220662,-0.48626187,0.072614715,-0.122679114,0.107428335,-0.15403447,-0.23506342,-0.1523177,0.03229155,-0.021501707,0.04080667,0.114708595,-0.27269277,0.025864769,0.25710896,-0.2696149,0.09984556,0.01079474,-0.089970775,0.16103673,0.3154784,0.12358857,-0.2727671,0.33427244,-0.33140305,0.33569068,-0.15317579
0.22369136,-0.14936285,0.2618069,-0.2514342,0.058977287,-0.06343949,0.120005794,-0.2620765,-0.03223459,-0.07958489,-0.14774284,0.014721108,0.28539637,0.14877893,0.029661493,0.07973704,0.05006653,-0.22455704,0.019783806,-0.23518842,-0.3178297,0.1984398,0.26015648,-0.058722522,0.017445838,-0.11431079,0.09336897,0.08602885,0.17746101,0.10567626,-0.12707098,-0.20954128,-0.029402032,0.15685345,-0.09092892,0.12456225,0.16394971,-0.14497857,0.10523466,0.02019032,-0.0655348,0.12996076,0.06350594,0.13334145,0.14562857,-0.097580835,-0.18936785,-0.22160287,-0.10998432,0.06189981,-0.458018,-0.12433512,-0.2595488,0.3088254,0.11636384,-0.06214502,-0.019975789,0.27120948,0.121517204,-0.12576643,0.12904751,-0.16936867,0.10648476,-0.25061455,-0.021743763,-0.14166075,-0.23005572,-0.32594642,-0.00076185423,0.19021398,0.027108468,0.0854152,-0.08188203,0.1940424,-0.30572537,-0.049245868,0.04918986,0.06712017,-0.09592699,-0.29613551,-0.10192063,0.17246737,-0.08008022,0.03512491,0.19954637,-0.24410547,0.14990446,-0.04612245,-0.22525044,0.05782065,0.04174071,-0.20870274,0.013576987,0.13533144,-0.086475395,-0.10362087,0.40394711,-0.25062528,0.14789265,-0.099952154
0.18006477,0.056866255,0.20994927,-0.16573426,0.32097852,-0.20818639,0.00022885366,-0.12310506,0.016989132,-0.23351109,-0.3161764,0.094993025,0.18164372,0.2684857,0.0034611216,0.102275655,-0.27957502,-0.08449968,0.1609228,0.050190084,-0.4439559,0.11638866,0.20518254,-0.021091955,0.19712356,-0.07707236,0.14326046,0.1277092,0.1208695,-0.12958638,-0.38884988,0.15707666,0.010775228,-0.078669526,0.023840932,0.09343927,0.19301772,-0.09270677,-0.13710941,-0.21729754,-0.014432023,0.059668597,0.025849976,0.2745469,-0.061097424,-0.019891381,-0.010426719,-0.4016307,-0.041960616,-0.11357456,-0.26333442,-0.15804406,-0.047701553,-0.0023484176,0.22647892,-0.20531318,0.074241675,0.17190479,0.055927813,-0.26301467,-0.13283955,-0.06704286,0.20798035,-0.20648947,0.08168997,-0.038419876,-0.092367,-0.13320076,0.17155059,-0.099702805,-0.12694493,0.152632,-0.081288464,0.07690757,-0.10351641,-0.08281104,0.004083513,0.2565943,-0.05966948,-0.127496,-0.1271677,0.078716286,-0.16869435,0.009182499,0.061336547,-0.10278591,-0.09979706,0.1759232,-0.3518075,0.17022426,0.1479104,-0.15575114,0.24369168,0.13009888,0.14861734,0.032101374,0.19032748,-0.35284832,0.21357611,-0.09802524
0.045623984,0.0762094,0.062122717,-0.23509593,0.10167671,-0.13713022,-0.1088999,-0.22867498,0.22405627,0.0889887,-0.40526056,-0.08385703,0.06372169,-0.063666545,-0.043319378,0.089977354,-0.3422226,0.14208938,0.3196582,-0.023624044,-0.009917458,-0.07807432,0.35821083,-0.21924615,0.21786429,-0.2409026,0.106466375,0.3397884,-0.14348146,0.0259172,-0.3952775,0.16192196,0.016529925,0.0030512116,-0.093147345,0.15125151,0.23701556,0.00017930327,-0.33542064,-0.25677732,-0.052799407,0.36654574,-0.04346162,0.21912113,-0.358395,0.21323922,-0.07769636,-0.38671547,-0.1949672,-0.10050893,-0.27192834,-0.29673007,-0.13797763,-0.1631995,0.2243132,-0.0626868,-0.08950269,0.079812914,0.04938306,-0.2863373,0.18507384,-0.077130355,0.5898883,-0.17489795,-0.10395907,-0.310493,-0.09786342,-0.43117926,-0.049459707,-0.2855699,0.1516266,0.14387658,-0.06788553,-0.007085269,-0.33136413,0.0736267,-0.1353785,-0.010726491,-0.29040492,-0.181996,-0.18806775,-0.103459716,-0.1392513,-0.2709333,0.23738593,-0.11726488,0.08051417,0.19283417,-0.3596252,-0.01688233,0.18342751,-0.14626853,0.1221331,0.023988165,0.17362684,-0.27724475,0.2571849,-0.18112211,0.19702794,0.063684836
0.22630939,0.032226056,0.41271764,-0.31116185,0.06400968,-0.3983177,-0.02883799,-0.16924539,0.015766041,0.09357066,-0.304338,0.10411289,0.16813472,0.05167538,0.09361436,0.0519984,-0.14116493,-0.08056632,0.28659642,-0.054605275,-0.5931345,0.0008650621,0.31116563,-0.17245851,0.31590694,-0.15885149,0.034059297,0.48806733,0.19443019,-0.12444013,-0.3370451,0.21865648,0.009883473,0.08724497,0.068797536,0.25865215,0.17607345,-0.22918923,-0.28093466,-0.11815487,-0.060100548,0.12331717,-0.065691724,0.095495485,-0.12366293,-0.08626499,-0.12502803,-0.3692122,-0.20306042,0.08404589,-0.4603522,-0.13594067,0.0069843037,0.2431681,0.2261238,-0.12681745,0.20980155,0.0690477,0.114788815,-0.23356476,0.07734403,-0.35394523,0.13604765,-0.27044743,-0.058938295,0.018280186,-0.3004611,-0.1669556,-0.058595885,-0.16849308,-0.13904183,0.05039494,-0.24034731,0.13177714,-0.1610432,-0.08005261,-0.07550629,-0.014268574,-0.09449652,-0.09850572,-0.09751807,0.02918577,-0.28970727,0.048227347,0.07028664,-0.12706679,-0.12129523,0.13042659,-0.2906531,-0.19276182,0.1718151,-0.08058503,0.26477817,0.2795684,0.25368777,-0.06622983,0.25307536,-0.12761253,0.17129825,-0.20337574
0.09667296,0.24008425,0.05908431,-0.21812873,-0.11885151,-0.13488536,-0.30782613,-0.27003112,-0.28466284,0.14312404,-0.22660331,0.21410513,0.10400557,0.109311424,0.022584483,-0.06437177,-0.44613877,-0.24131471,0.2603975,-0.17962195,-0.28338307,0.22369584,0.37723643,0.1175499,0.20953241,-0.2857804,0.35692507,-0.08756685,0.2625214,-0.15935045,-0.28665248,0.13018158,0.08540462,0.10133221,0.06360011,0.30816618,0.22759186,-0.34799436,-0.20638473,-0.15701386,0.07937526,-0.015018974,0.031268913,0.054522485,-0.43844438,0.1814584,0.008338164,-0.251986,0.013965214,-0.063230716,-0.66152644,-0.2744659,-0.2533795,0.039963216,0.27799758,0.14561982,0.089898884,0.12747774,-0.0560296,-0.07706448,-0.15416892,-0.05483464,0.348292,-0.39255175,0.038928583,0.08226188,-0.018567055,-0.3796194,0.07900562,0.24530083,-0.2599937,-0.08680373,0.009752468,0.27295244,-0.41258428,0.10494114,-0.20384918,0.20501582,-0.2573389,-0.20337205,-0.18755965,0.18879224,-0.108048104,0.15855843,0.27524915,0.009783765,-0.092606656,0.071197666,-0.45717838,0.25022805,-0.14056599,-0.1645319,0.00042024095,0.375068,0.08221067,-0.09604771,0.033283096,-0.34230605,0.07016014,-0.16122721
